outcome	ID	subj_num	block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	initTend	new_block
341	10036	36	1	341	50.1021652523582	-69.1021652523582	NaN	-66.1021652523582	344	1	0	0	16	0	4.67001729994081	2.78889190009795	321.34019174591	1
359	10036	36	1	359	340.915835002446	18.0841649975543	-69.1863302499125	3.08416499755435	344	0	1	0	16	0	2.43099669995718	0.533509899862111	281.30993247402	0
344	10036	36	1	344	350.323728900228	-6.32372890022771	9.40789389778205	-6.32372890022771	344	0	2	1	16	0	1.53969440003857	0.412589099956676	50.1944289077348	0
345	10036	36	1	345	345.963756532073	-0.963756532073498	-4.35997236815422	-1.96375653207349	344	0	3	1	16	0	2.25191089999862	0.488304000115022	194.036243467927	0
356	10036	36	1	356	345.893195262927	10.1068047370731	-0.0705612691466281	-1.89319526292686	344	0	4	1	16	0	2.02464239997789	0.526632399996743	345.379126011368	0
350	10036	36	1	350	347.31247862613	2.68752137387001	1.41928336320311	-3.31247862612998	344	0	5	1	16	0	2.15766859985888	0.608353199902922	263.65980825409	0
334	10036	36	1	334	348.857110141661	-14.8571101416607	1.54463151553069	-4.85711014166066	344	0	6	0	16	0	2.73308930010535	0.57041610009037	12.5288077091515	0
328	10036	36	1	328	333.996654155489	-5.99665415548855	-14.8604559861721	10.0033458445115	344	0	7	1	16	0	1.76268430007622	0.286621800158173	225	0
348	10036	36	1	348	344.1263583252	3.87364167479969	10.1297041697117	-0.126358325200259	344	0	8	1	16	1	3.06617260002531	0.496767200063914	63.434948822922	0
329	10036	36	1	329	348.023867555797	-19.0238675557967	3.89750923059638	-33.0238675557967	315	1	0	0	16	0	1.69932270003483	0.268500900128856	319.085616779975	0
297	10036	36	1	297	328.865466687481	-31.8654666874806	-19.1584008683161	-13.8654666874806	315	0	1	0	16	0	3.53961009997874	0.579992200015113	328.240519915187	0
337	10036	36	1	337	296.881017346366	40.1189826536336	-31.9844493411142	18.1189826536336	315	0	2	0	16	0	2.1877728998661	0.374609699938446	245.556045219583	0
328	10036	36	1	328	324.389147561331	3.61085243866875	27.5081302149648	-9.38914756133125	315	0	3	1	16	0	2.765124599915	0.516834900015965	310.100907546212	0
306	10036	36	1	306	327.885169399703	-21.8851693997033	3.49602183837203	-12.8851693997033	315	0	4	0	16	0	3.68607509997673	0.537492000032216	341.565051177078	0
325	10036	36	1	325	304.972091232575	20.0279087674248	-22.9130781671281	10.0279087674248	315	0	5	0	16	0	1.9837625999935	0.587695399997756	291.801409486352	0
306	10036	36	1	306	319.915063402367	-13.9150634023673	14.9429721697921	-4.91506340236734	315	0	6	1	16	0	2.95639960002154	0.525399100035429	316.974934010882	0
301	10036	36	1	301	306.920512278891	-5.9205122788907	-12.9945511234766	8.07948772110929	315	0	7	1	16	0	1.87230129982345	0.114049799973145	156.801409486352	0
316	10036	36	1	316	292.365124368647	23.6348756313525	-14.5553879102433	22.6348756313525	315	0	8	0	16	0	1.74334580008872	0.615921900141984	308.157226587369	0
349	10036	36	1	349	311.809765707468	37.1902342925324	19.4446413388201	3.19023429253242	315	0	9	0	16	0	1.8544733999297	0.64125349977985	305.537677791974	0
321	10036	36	1	321	343.108304255325	-22.1083042553255	31.2985385478579	-28.1083042553255	315	0	10	0	16	0	1.1067399000749	0.0416112001985312	330.642246457209	0
