outcome	ID	subj_num	block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	initTend	new_block
114	10015	15	1	114	305.610852438669	168.389147561331	NaN	174.389147561331	120	1	0	0	16	0	1.62476799999996	1.06235069999997	9.46232220802563	1
122	10015	15	1	122	103.764486867795	18.2355131322045	158.153634429127	16.2355131322045	120	0	1	0	16	0	0.907860200000016	0.0281431000000225	250.769327624339	0
97	10015	15	1	97	126.150741529299	-29.150741529299	22.3862546615035	-6.15074152929896	120	0	2	0	16	0	1.35420090000002	0.00651410000000396	147.054959135152	0
123	10015	15	1	123	93.5468536574996	29.4531463425004	-32.6038878717993	26.4531463425004	120	0	3	0	16	0	0.713630000000023	0.0132942000000185	82.633796106774	0
130	10015	15	1	130	108.181802696149	21.8181973038514	14.634949038649	11.8181973038514	120	0	4	0	16	0	0.801521700000023	0.0380898000000229	96.3401917459099	0
101	10015	15	1	101	121.490196046719	-20.4901960467186	13.30839335057	-1.49019604671863	120	0	5	0	16	0	1.45902919999997	0.181397199999992	39.8055710922652	0
137	10015	15	1	137	95.8747117260764	41.1252882739236	-25.6154843206422	24.1252882739236	120	0	6	0	16	0	2.0034862	0.273036600000012	249.443954780417	0
113	10015	15	1	113	132.11703654746	-19.1170365474605	36.242324821384	-12.1170365474605	120	0	7	0	16	0	1.84296189999998	0.0442537999999786	342.645975363739	0
111	10015	15	1	111	108.970407808487	2.02959219151347	-23.1466287389739	11.0295921915135	120	0	8	1	16	0	1.3337679	0.25831919999996	14.0362434679265	0
119	10015	15	1	119	105.627383739121	13.3726162608789	-3.34302406936546	14.3726162608789	120	0	9	1	16	0	1.83722319999998	0.175365399999976	214.695153531234	0
115	10015	15	1	115	121.622299709637	-6.62229970963712	15.994915970516	-1.62229970963713	120	0	10	1	16	1	2.3397276	0.056928599999992	90	0
120	10015	15	1	120	110.810485845976	9.1895141540242	-10.8118138636613	9.1895141540242	120	0	11	1	16	0	1.98238979999996	0.0347498999999516	98.9726266148964	0
105	10015	15	1	105	130.506316233017	-25.5063162330167	19.6958303870409	-10.5063162330167	120	0	12	0	16	0	0.886282999999992	0.322428899999977	130.100907546212	0
128	10015	15	1	128	97.5394451395093	30.4605548604907	-32.9668710935074	22.4605548604907	120	0	13	0	16	0	1.19158349999998	0.0438683999999512	327.264773727892	0
134	10015	15	1	134	124.875328344602	9.12467165539781	27.3358832050929	-4.8753283446022	120	0	14	1	16	0	1.09546799999998	0.0656786000000125	21.2505055071333	0
110	10015	15	1	110	142.572948640543	-32.5729486405434	17.6976202959412	-22.5729486405434	120	0	15	0	16	0	0.776238400000011	0.284268499999996	154.653824058053	0
120	10015	15	1	120	107.490293156069	12.5097068439307	-35.0826554844741	12.5097068439307	120	0	16	1	16	0	1.22439580000002	0.0269211000000382	59.5344550805401	0
131	10015	15	1	131	120.866809451137	10.1331905488629	13.3765162950678	-0.866809451137077	120	0	17	1	16	0	0.841973100000018	0.0785215000000221	37.5685920288275	0
126	10015	15	1	126	131.531770741083	-5.53177074108287	10.6649612899458	-11.5317707410829	120	0	18	1	16	0	1.24717040000002	0.0850135999999679	197.354024636261	0
130	10015	15	1	130	125.86481164059	4.13518835941017	-5.66695910049303	-5.86481164058985	120	0	19	1	16	0	1.37168320000001	0.0235516999999845	100.007979801441	0
112	10015	15	1	112	130.936634007067	-18.936634007067	5.07182236647714	-10.936634007067	120	0	20	0	16	0	0.95762940000003	0.295387500000004	208.072486935853	0
118	10015	15	1	118	108.95910389317	9.04089610683038	-21.9775301138974	11.0408961068304	120	0	21	1	16	0	1.1984228	0.187312999999961	75.9637565320735	0
127	10015	15	1	127	119.229927234589	7.77007276541074	10.2708233414196	0.770072765410717	120	0	22	1	16	1	1.012022	0.0961037000000147	57.2647737278924	0
129	10015	15	1	129	128.009525656941	0.990474343058985	8.77959842235173	-8.00952565694102	120	0	23	1	16	0	1.02732330000003	0.133267499999988	230.194428907735	0
118	10015	15	1	118	126.206269645831	-8.20626964583074	-1.80325601111025	-6.20626964583076	120	0	24	1	16	0	0.734087799999998	0.0565503000000263	227.489552921999	0
132	10015	15	1	132	117.263745560061	14.7362544399385	-8.94252408576929	2.73625443993852	120	0	25	0	16	0	0.846476300000063	0.251236199999994	115.820991974189	0
273	10015	15	1	273	136.694647068537	136.305352931463	19.4309015084757	152.305352931463	289	1	0	0	16	0	0.888348199999996	0.0247698999999102	337.61986494804	0
312	10015	15	1	312	278.597318227814	33.4026817721857	141.902671159277	10.4026817721857	289	0	1	0	16	0	1.17636470000002	0.0297742999999855	161.2882621249	0
307	10015	15	1	307	316.665106058104	-9.66510605810369	38.0677878302894	-27.6651060581037	289	0	2	1	16	0	1.08308199999999	0.0539444999999432	239.931417178138	0
261	10015	15	1	261	302.684981520726	-41.6849815207256	-13.980124537378	-13.6849815207256	289	0	3	0	16	0	1.17958930000009	0.0481745000000728	135	0
293	10015	15	1	293	267.029769392803	25.9702306071965	-35.6552121279221	21.9702306071965	289	0	4	0	16	0	1.74117420000005	0.0851518000000624	180	0
183	10015	15	1	183	287.58197294254	-104.58197294254	20.5522035497361	-63.5819729425395	224	1	0	0	16	0	0.67900259999999	0.0981424999999945	244.9831065219	0
