outcome	ID	subj_num	block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	initTend	new_block
190	20005	45	1	190	89.6084631824093	100.391536817591	NaN	94.3915368175908	184	1	0	0	16	0	0.846133900806308	0.215560500510037	23.6293777306568	1
181	20005	45	1	181	186.203447901692	-5.20344790169183	96.5949847192826	-2.20344790169184	184	0	1	1	16	0	0.923087799921632	0.0255085993558168	227.121096396661	0
164	20005	45	1	164	170.317648998352	-6.31764899835184	-15.88579890334	13.6823510016482	184	0	2	1	16	0	0.928445399738848	0.0830271001905203	191.30993247402	0
202	20005	45	1	202	144.2726017772	57.7273982227997	-26.0450472211515	39.7273982227997	184	0	3	0	16	0	0.830036600120366	0.118485700339079	174.805571092265	0
118	20005	45	1	118	199.400933983805	-81.4009339838051	55.1283322066048	-69.4009339838051	130	1	0	0	16	0	0.94496959913522	0.0821970999240875	180	0
127	20005	45	1	127	132.345804486593	-5.34580448659337	-67.0551294972117	-2.34580448659337	130	0	1	1	16	0	1.13698989991099	0.0747715001925826	158.198590513648	0
130	20005	45	1	130	142.656159105651	-12.6561591056513	10.310354619058	-12.6561591056513	130	0	2	1	16	0	0.998029700480402	0.335209299810231	187.594643368591	0
145	20005	45	1	145	132.47388308838	12.5261169116196	-10.1822760172709	-2.47388308838044	130	0	3	1	16	0	0.862108199857175	0.23265640065074	191.30993247402	0
104	20005	45	1	104	163.950995207467	-59.9509952074668	31.4771121190864	-33.9509952074668	130	0	4	0	16	0	0.707759799435735	0.111157399602234	219.805571092265	0
129	20005	45	1	129	85.434737615583	43.565262384417	-78.5162575918838	44.565262384417	130	0	5	0	16	0	2.20850559975952	0.177537299692631	61.927513064147	0
129	20005	45	1	129	137.121096396661	-8.12109639666146	51.6863587810784	-7.12109639666145	130	0	6	1	16	0	1.09326160047203	0.0286482004448771	203.629377730657	0
106	20005	45	1	106	122.096715404126	-16.0967154041257	-15.0243809925358	7.90328459587435	130	0	7	0	16	0	0.836544499732554	0.0773843005299568	90	0
257	20005	45	1	257	90.2329083899205	166.767091610079	-31.8638070142051	-177.232908389921	273	1	0	0	16	0	0.968759099952877	0.0733329001814127	3.57633437499737	0
268	20005	45	1	268	252.525225743744	15.4747742562557	162.292317353824	20.4747742562557	273	0	1	0	16	0	2.27611699979752	0.0268353996798396	71.565051177078	0
264	20005	45	1	264	271.527525442213	-7.52752544221287	19.0022996984685	1.47247455778713	273	0	2	1	16	0	1.37832869961858	0.28228859975934	184.763641690726	0
254	20005	45	1	254	251.565051177078	2.43494882292204	-19.9624742651349	21.434948822922	273	0	3	1	16	0	0.896357799880207	0.183609999716282	156.801409486352	0
277	20005	45	1	277	268.948819250456	8.05118074954376	17.3837680733783	4.05118074954375	273	0	4	1	16	0	1.27407369948924	0.34618469979614	197.525568373723	0
