outcome	ID	subj_num	block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	initTend	new_block
344	10023	23	1	344	85.4356471734626	-101.435647173463	NaN	-94.4356471734626	351	1	0	0	16	0	1.62247649999335	1.2093647000147	82.4053566314086	1
342	10023	23	1	342	350.122163710144	-8.12216371014446	-95.3134834633182	0.877836289855539	351	0	1	1	16	0	0.953494999965187	0.0402112999581732	315	0
15	10023	23	1	15	346.429565614839	28.5704343851615	-3.69259809530592	4.57043438516146	351	0	2	0	16	0	1.00189920002595	0.389615899999626	289.440034828176	0
3	10023	23	1	3	16.5348378573452	-13.5348378573452	30.1052722425066	-25.5348378573452	351	0	3	1	16	0	1.16741200000979	0.354718199989293	69.4439547804166	0
336	10023	23	1	336	4.8344063062633	-28.8344063062633	-11.7004315510819	-13.8344063062633	351	0	4	0	16	0	1.03424790001009	0.0713106999755837	350.537677791974	0
7	10023	23	1	7	345.87208336308	21.1279166369197	-18.962322943183	5.1279166369197	351	0	5	0	16	0	0.673935000027996	0.32816090004053	360	0
353	10023	23	1	353	9.16234704572173	-16.1623470457217	23.2902636826414	-18.1623470457217	351	0	6	0	16	0	0.985410899971612	0.289369600010104	17.3540246362613	0
11	10023	23	1	11	0.540510187130678	10.4594898128693	-8.62183685859105	-9.5405101871307	351	0	7	1	16	0	0.689823099994101	0.342866500024684	348.69006752598	0
8	10023	23	1	8	350.909723079178	17.0902769208224	-9.63078710795304	0.0902769208223491	351	0	8	0	16	1	3.18581529997755	0.200759400031529	360	0
342	10023	23	1	342	357.137594773888	-15.1375947738882	6.22787169471057	-6.13759477388822	351	0	9	0	16	0	0.924345299950801	0.443880099977832	34.5085229876684	0
357	10023	23	1	357	358.787571910055	-1.78757191005509	1.64997713616686	-7.78757191005508	351	0	10	1	16	0	0.694574599969201	0.0490221999934874	345.379126011368	0
352	10023	23	1	352	0.283640155757837	-8.28364015575786	1.49606824570278	-9.28364015575785	351	0	11	1	16	0	1.09099799999967	0.327999100030866	348.69006752598	0
352	10023	23	1	352	0.868051449745508	-8.86805144974553	0.584411293987671	-9.86805144974552	351	0	12	1	16	0	0.545311400026549	0.0316150999860838	345.256437163529	0
6	10023	23	1	6	351.702855030163	14.2971449698369	-9.16519641958239	-0.702855030163134	351	0	13	1	16	0	0.712723300035577	0.251211300026625	360	0
7	10023	23	1	7	352.803764570919	14.1962354290814	1.10090954075551	-1.80376457091864	351	0	14	1	16	0	1.09550749999471	0.100528299983125	5.44033203100548	0
346	10023	23	1	346	357.709389957361	-11.7093899573614	4.90562538644282	-6.70938995736145	351	0	15	1	16	0	1.01304280001204	0.152686199988239	21.8014094863518	0
