outcome	ID	subj_num	block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	initTend	new_block
340	20023	63	1	340	154.230672375661	-174.230672375661	NaN	-153.230672375661	1	1	0	0	16	0	1.44017760001589	0.644049599999562	171.027373385104	1
342	20023	63	1	342	340.7960264945	1.20397350550005	-173.434645881161	20.2039735055001	1	0	1	1	16	0	1.15070720005315	0.321938900044188	337.61986494804	0
10	20023	63	1	10	341.565051177078	28.434948822922	0.769024682578036	19.434948822922	1	0	2	0	16	0	1.52062959992327	0.61065189994406	30.4655449194599	0
359	20023	63	1	359	0.830315486257973	-1.83031548625798	19.26526430918	0.169684513742027	1	0	3	1	16	1	2.42395520000719	0.740360900061205	338.749494492867	0
14	20023	63	1	14	1.18730731572884	12.8126926842712	0.356991829470872	-0.187307315728845	1	0	4	1	16	1	1.48392969998531	0.515966200036928	26.565051177078	0
21	20023	63	1	21	0.599933880253957	20.400066119746	-0.587373435474888	0.400066119746043	1	0	5	0	16	0	1.7667228000937	0.43472710007336	42.5104470780009	0
356	20023	63	1	356	20.2825590889166	-24.2825590889166	19.6826252086627	-19.2825590889166	1	0	6	0	16	0	1.41349549998995	0.417205700068735	116.565051177078	0
328	20023	63	1	328	358.219357554001	-30.2193575540013	-22.0632015349153	-15.2193575540013	343	1	0	0	16	0	1.31676309998147	0.390576699981466	2.60256220249983	0
354	20023	63	1	354	359.695238089579	-5.69523808957887	1.47588053557758	-16.6952380895789	343	0	1	1	16	0	1.31288659991696	0.317824199912138	352.568592028827	0
348	20023	63	1	348	358.602818972704	-10.6028189727036	-1.09241911687526	-15.6028189727036	343	0	2	1	16	0	1.1039626999991	0.392139600007795	352.405356631409	0
329	20023	63	1	329	349.45396598691	-20.4539659869098	-9.14885298579382	-6.45396598690982	343	0	3	0	16	0	0.924596700002439	0.31082749995403	350.537677791974	0
350	20023	63	1	350	329.300277449186	20.6997225508144	-20.1536885377242	13.6997225508143	343	0	4	0	16	0	1.27221550000831	0.492319600074552	322.594643368591	0
343	20023	63	1	343	341.003345844511	1.99665415548854	11.7030683953258	1.99665415548854	343	0	5	1	16	0	2.65003240003716	0.721238199970685	28.072486935853	0
313	20023	63	1	313	340.497551493338	-27.4975514933377	-0.505794351173672	2.50244850666221	343	0	6	0	16	0	1.44974020007066	0.53623329999391	338.198590513648	0
352	20023	63	1	352	325.031577732361	26.9684222676389	-15.4659737609766	17.9684222676389	343	0	7	0	16	0	1.21411040006205	0.288634399999864	310.364536573097	0
17	20023	63	1	17	325.669782804497	51.3302171955033	0.638205072135555	33.3302171955033	359	1	0	0	16	0	1.00047839991748	0.354912100010552	306.869897645844	0
355	20023	63	1	355	17.5109034701493	-22.5109034701493	51.8411206656526	-18.5109034701493	359	0	1	0	16	0	1.28242179995868	0.124407200026326	86.1859251657096	0
344	20023	63	1	344	359.400066119746	-15.400066119746	-18.1108373504033	-0.400066119746033	359	0	2	0	16	1	1.40219940000679	0.234243200044148	186.709836807757	0
354	20023	63	1	354	349.380344723845	4.61965527615515	-10.0197213959012	9.61965527615514	359	0	3	1	16	0	1.36110400001053	0.297692199936137	346.504266719204	0
9	20023	63	1	9	351.498120588519	17.5018794114815	2.11777586467369	7.50187941148145	359	0	4	0	16	0	1.96585179993417	0.369029799941927	333.434948822922	0
7	20023	63	1	7	358.515985324338	8.48401467566215	7.01786473581931	0.484014675662141	359	0	5	1	16	1	1.08202190010343	0.233002500026487	352.405356631409	0
347	20023	63	1	347	358.500452962022	-11.5004529620223	-0.0155323623155489	0.49954703797769	359	0	6	1	16	1	0.791208800044842	0.0572458000387996	8.9726266148964	0
351	20023	63	1	351	352.898105433343	-1.89810543334309	-5.60234752867923	6.10189456665692	359	0	7	1	16	0	1.31100390001666	0.334458500030451	351.027373385104	0
352	20023	63	1	352	352.460554860491	-0.460554860490697	-0.437550572852406	6.53944513950933	359	0	8	1	16	0	1.15411670005415	0.139639200060628	309.805571092265	0
359	20023	63	1	359	353.047042531826	5.95295746817393	0.586487671335393	5.95295746817393	359	0	9	1	16	0	1.1334733000258	0.402723400038667	350.537677791974	0
76	20023	63	1	76	356.836116381119	79.1638836188808	3.78907384929318	73.1638836188808	70	1	0	0	16	0	1.43982970004436	0.243681999971159	360	0
75	20023	63	1	75	70.1902163965086	4.80978360349145	73.3541000153893	-0.190216396508559	70	0	1	1	16	1	1.10222420003265	0.0520118001149967	140.906141113771	0
68	20023	63	1	68	72.593086966902	-4.59308696690198	2.40287057039343	-2.59308696690198	70	0	2	1	16	0	1.28338650008664	0.118675600038841	57.7243556854224	0
60	20023	63	1	60	70.6284188782175	-10.6284188782175	-1.96466808868445	-0.628418878217537	70	0	3	1	16	0	1.83127930003684	0.385455499985255	14.7435628364707	0
73	20023	63	1	73	65.0329144892256	7.96708551077443	-5.59550438899197	4.96708551077443	70	0	4	1	16	0	0.969107900047675	0.276804500026628	42.5104470780009	0
81	20023	63	1	81	68.0883004101904	12.9116995898096	3.05538592096484	1.91169958980959	70	0	5	1	16	0	1.14377309998963	0.364392899908125	23.1985905136482	0
74	20023	63	1	74	73.9041230806334	0.095876919366568	5.81582267044303	-3.90412308063344	70	0	6	1	16	0	1.39095560007263	0.379468800034374	39.4724598483438	0
65	20023	63	1	65	72.6292466694657	-7.62924666946571	-1.27487641116772	-2.62924666946572	70	0	7	1	16	0	1.10072400001809	0.491518300026655	63.434948822922	0
84	20023	63	1	84	69.3453956238801	14.6546043761199	-3.2838510455856	0.654604376119884	70	0	8	0	16	1	1.04672589991242	0.213705000001937	49.7636416907262	0
84	20023	63	1	84	75.6889587373936	8.31104126260641	6.34356311351348	-5.68895873739359	70	0	9	1	16	0	1.28909910004586	0.409197799977846	54.4623222080256	0
265	20023	63	1	265	79.4985149913487	-174.498514991349	3.80955625395507	175.501485008651	255	1	0	0	16	0	1.49153420003131	0.245424599968828	43.1523897340054	0
