outcome	ID	subj_num	block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	initTend	new_block
112	10025	25	1	112	137.045408488887	-25.0454084888872	NaN	-30.0454084888872	107	1	0	0	16	0	4.44558399997186	1.37916869996116	49.0856167799749	1
123	10025	25	1	123	113.702645950966	9.29735404903376	-23.342762537921	-6.70264595096625	107	0	1	1	16	0	1.29705359996296	0.200779099948704	206.565051177078	0
96	10025	25	1	96	122.75547212975	-26.7554721297501	9.0528261787839	-15.7554721297502	107	0	2	0	16	0	1.4609330999665	0.216142699937336	169.992020198559	0
124	10025	25	1	124	107.23005271394	16.7699472860602	-15.5254194158104	-0.230052713939758	107	0	3	0	16	0	1.22367540001869	0.410122200031765	116.565051177078	0
212	10025	25	1	212	123.69006752598	88.3099324740202	16.46001481204	68.3099324740202	192	1	0	0	16	0	0.879417699994519	0.134347299928777	328.392497753751	0
203	10025	25	1	203	209.320475877581	-6.32047587758076	85.630408351601	-17.3204758775807	192	0	1	1	16	0	1.5417344000889	0.0462691000429913	38.2901631922431	0
188	10025	25	1	188	192.789072276326	-4.78907227632624	-16.5314036012545	-0.78907227632623	192	0	2	1	16	0	0.975679900031537	0.265481700072996	104.036243467926	0
163	10025	25	1	163	198.434948822922	-35.434948822922	5.64587654659578	-6.43494882292201	192	0	3	0	16	1	1.44349990005139	0.409447800018825	214.380344723845	0
209	10025	25	1	209	188.031656094484	20.9683439055162	-10.4032927284383	3.96834390551626	192	0	4	0	16	0	1.82782949996181	0.169257399975322	31.6075022462489	0
208	10025	25	1	208	203.891092401547	4.10890759845256	15.8594363070637	-11.8910924015474	192	0	5	1	16	0	0.928987000021152	0.401203499990515	240.945395900923	0
178	10025	25	1	178	210.084156558775	-32.0841565587752	6.19306415722777	-18.0841565587752	192	0	6	0	16	0	1.63342919992283	0.388407599995844	277.125016348902	0
212	10025	25	1	212	208.638922544654	3.36107745534628	-1.4452340141215	-16.6389225446537	192	0	7	1	16	0	0.891864300007001	0.222820200026035	350.537677791974	0
156	10025	25	1	156	195.41039143815	-39.4103914381497	-13.228531106504	-3.41039143814969	192	0	8	0	16	0	1.4057380000595	0.359155400074087	101.888658039628	0
200	10025	25	1	200	183.621484704117	16.3785152958827	-11.7889067340324	8.37851529588267	192	0	9	0	16	0	0.810231699957512	0.233001100015827	284.931417178138	0
209	10025	25	1	209	168.430027952098	40.569972047902	-15.1914567520194	23.569972047902	192	0	10	0	16	0	0.655136700021103	0.191537300008349	169.992020198559	0
182	10025	25	1	182	167.124998440388	14.8750015596125	-1.30502951171047	24.8750015596125	192	0	11	0	16	0	0.60949519998394	0.0647735999664292	187.125016348902	0
182	10025	25	1	182	196.868657635939	-14.868657635939	29.7436591955515	-4.86865763593897	192	0	12	0	16	0	1.05477410007734	0.358862900058739	286.389540334035	0
231	10025	25	1	231	164.34421804115	66.6557819588499	-32.5244395947889	27.6557819588499	192	0	13	0	16	0	1.55742779991124	0.50977519992739	182.6025622025	0
222	10025	25	1	222	195.998300576112	26.0016994238881	31.6540825349618	-3.99830057611188	192	0	14	0	16	0	0.75840260006953	0.152844100026414	176.18592516571	0
200	10025	25	1	200	175.319556381747	24.6804436182533	-20.6787441943652	16.6804436182533	192	0	15	0	16	1	2.29926300002262	0.0987427999498323	14.0362434679265	0
162	10025	25	1	162	190.530927852675	-28.5309278526749	15.2113714709281	1.46907214732516	192	0	16	0	16	0	1.11499849997927	0.3879979000194	270	0
188	10025	25	1	188	165.540604849682	22.4593951503185	-24.9903230029934	26.4593951503185	192	0	17	0	16	0	3.66101320006419	0.120161000057124	183.576334374997	0
185	10025	25	1	185	201.595310448968	-16.5953104489677	36.0547055992862	-9.59531044896768	192	0	18	0	16	0	2.59872469992843	0.401392299914733	233.746162262555	0
200	10025	25	1	200	197.102728969052	2.89727103094763	-4.49258147991532	-5.10272896905235	192	0	19	1	16	0	1.19874259992503	0.337422699900344	6.70983680775691	0
190	10025	25	1	190	204.111019502551	-14.1110195025509	7.00829053349854	-12.1110195025509	192	0	20	1	16	0	1.18599400005769	0.323130200034939	246.801409486352	0
106	10025	25	1	106	185.882445590095	-79.8824455900954	-18.2285739124555	-77.8824455900954	108	1	0	0	16	0	1.22754470002837	0.331867500091903	176.18592516571	0
101	10025	25	1	101	107.783888442693	-6.78388844269253	-78.0985571474028	0.216111557307468	108	0	1	1	16	0	0.93018949998077	0.0656777999829501	222.510447078001	0
112	10025	25	1	112	96.921117638435	15.078882361565	-10.8627708042575	11.078882361565	108	0	2	0	16	1	2.51012300001457	0.407700799987651	141.842773412631	0
100	10025	25	1	100	96.8748180287042	3.12518197129576	-0.046299609730761	11.1251819712958	108	0	3	1	16	0	1.21767579996958	0.454653099994175	176.63353933657	0
103	10025	25	1	103	86.4458217644679	16.5541782355321	-10.4289962642363	21.5541782355321	108	0	4	0	16	0	1.10180550010409	0.00909150007646531	83.9909940425055	0
91	10025	25	1	91	103.950342813377	-12.9503428133774	17.5045210489095	4.0496571866226	108	0	5	1	16	0	1.3760700999992	0.44702610000968	172.874983651098	0
114	10025	25	1	114	104.778161732937	9.22183826706264	0.827818919559971	3.22183826706263	108	0	6	1	16	0	1.2124001000775	0.383990100002848	153.434948822922	0
98	10025	25	1	98	77.7047335770018	20.2952664229982	-27.0734281559355	30.2952664229982	108	0	7	0	16	0	1.08745610003825	0.208525200025178	323.130102354156	0
119	10025	25	1	119	88.6441400238933	30.3558599761067	10.9394064468915	19.3558599761067	108	0	8	0	16	0	0.91108270001132	0.0647272999631241	243.434948822922	0
116	10025	25	1	116	93.6806221730305	22.3193778269696	5.03648214913713	14.3193778269695	108	0	9	0	16	0	0.750526800053194	0.354762700037099	109.179008025811	0
