outcome	ID	subj_num	block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	initTend	new_block
336	20018	58	1	336	47.105514188856	-71.105514188856	NaN	-69.1055141888561	338	1	0	0	16	0	2.52797379996628	1.8803294999525	48.0127875041833	1
333	20018	58	1	333	330.027109414029	2.9728905859714	-77.0784047748274	7.97289058597139	338	0	1	1	16	0	0.749156299978495	0.0896319999592379	323.746162262555	0
334	20018	58	1	334	336.607450242454	-2.60745024245362	6.580340828425	1.39254975754639	338	0	2	1	16	0	0.99949590000324	0.340161800035276	360	0
350	20018	58	1	350	329.476595186537	20.523404813463	-7.13085505591661	8.523404813463	338	0	3	0	16	0	1.18747859995347	0.257284999941476	266.63353933657	0
336	20018	58	1	336	347.005383208083	-11.0053832080835	17.5287880215465	-9.00538320808348	338	0	4	1	16	0	1.35777710005641	0.0812828000634909	42.8789036033385	0
345	20018	58	1	345	338.9404266809	6.05957331909966	-8.06495652718311	-0.940426680900369	338	0	5	1	16	0	2.30725359998178	0.2118133000331	341.565051177078	0
327	20018	58	1	327	347.074000875294	-20.074000875294	8.13357419439366	-9.07400087529402	338	0	6	0	16	0	1.52962360007223	0.0882987000513822	348.69006752598	0
322	20018	58	1	322	329.905758523555	-7.90575852355497	-17.168242351739	8.09424147644502	338	0	7	1	16	0	1.6588189000031	0.296333200065419	325.304846468766	0
327	20018	58	1	327	321.473955968672	5.52604403132774	-8.43180255488271	16.5260440313277	338	0	8	1	16	0	1.36022829997819	0.301438399939798	357.273689006094	0
353	20018	58	1	353	326.63968871513	26.3603112848703	5.16573274645746	11.3603112848703	338	0	9	0	16	0	1.68991070007905	0.343064900022	32.7352262721076	0
339	20018	58	1	339	343.033851891464	-4.03385189146377	16.394163176334	-5.03385189146375	338	0	10	1	16	0	2.57263290008996	0.513041300000623	327.994616791916	0
331	20018	58	1	331	333.970407808487	-2.97040780848649	-9.06344408297724	4.02959219151348	338	0	11	1	16	0	1.98208819993306	0.740010199951939	348.69006752598	0
345	20018	58	1	345	329.700660725797	15.2993392742031	-4.26974708268962	8.2993392742031	338	0	12	0	16	0	2.51362360001076	0.370172699913383	50.1944289077348	0
320	20018	58	1	320	341.283732098066	-21.2837320980664	11.5830713722695	-3.28373209806642	338	0	13	0	16	0	1.77473120007198	0.129522899980657	96.7098368077569	0
347	20018	58	1	347	337.311214740959	9.68878525904118	-3.9725173571076	0.68878525904118	338	0	14	1	16	1	2.58679859992117	0.0520235999720171	259.215702132437	0
339	20018	58	1	339	344.013707760902	-5.01370776090244	6.70249301994361	-6.01370776090242	338	0	15	1	16	0	1.49635290005244	0.650838900008239	153.434948822922	0
341	20018	58	1	341	337.924712200427	3.0752877995728	-6.0889955604752	0.0752877995727807	338	0	16	1	16	1	2.91603960003704	0.296969600021839	360	0
341	20018	58	1	341	343.774724638822	-2.77472463882177	5.85001243839457	-5.77472463882178	338	0	17	1	16	0	1.57607219996862	0.414853899972513	326.30993247402	0
0	20018	58	1	0	336.721050801997	23.2789491980027	-7.05367383682446	1.27894919800268	338	0	18	0	16	0	1.94860499992501	0.253656499902718	321.34019174591	0
335	20018	58	1	335	350.390261874947	-15.3902618749472	13.6692110729499	-12.3902618749472	338	0	19	0	16	0	2.13539889990352	0.355840699980035	10.304846468766	0
96	20018	58	1	96	341.754145472422	114.245854527578	-8.63611640252549	119.245854527578	101	1	0	0	16	0	3.44914929999504	0.217774299904704	339.775140568832	0
130	20018	58	1	130	103.085059936232	26.9149400637678	121.330914463811	-2.08505993623219	101	0	1	0	16	0	1.20333980000578	0.212626899941824	345.963756532073	0
103	20018	58	1	103	110.969825552463	-7.96982555246253	7.88476561623035	-9.96982555246254	101	0	2	1	16	0	1.03914929996245	0.0257806999143213	102.264773727892	0
80	20018	58	1	80	101.625898643309	-21.6258986433086	-9.34392690915394	-0.625898643308595	101	0	3	0	16	0	1.14883619989268	0.356487899902277	87.2736890060937	0
103	20018	58	1	103	91.6523046776513	11.3476953223487	-9.97359396565729	9.34769532234869	101	0	4	1	16	0	1.10537470004056	0.259817700018175	75.9637565320735	0
86	20018	58	1	86	102.154941697222	-16.1549416972222	10.5026370195709	-1.15494169722223	101	0	5	0	16	0	1.51691380003467	0.308830299996771	129.805571092265	0
106	20018	58	1	106	91.6135389328812	14.3864610671188	-10.541402764341	9.38646106711882	101	0	6	0	16	0	1.866283499985	0.0519035999896005	86.9872124958167	0
103	20018	58	1	103	103.981204311453	-0.98120431145263	12.3676653785714	-2.98120431145263	101	0	7	1	16	0	1.03147280006669	0.22217720001936	97.7651660184253	0
115	20018	58	1	115	107.281498371817	7.71850162818336	3.300294060364	-6.28149837181664	101	0	8	1	16	0	1.71796899999026	0.405430599930696	97.1250163489018	0
92	20018	58	1	92	105.575580421926	-13.575580421926	-1.70591794989059	-4.57558042192605	101	0	9	1	16	0	3.92012220004108	0.354844800080173	117.552811576718	0
105	20018	58	1	105	97.3960765597127	7.60392344028734	-8.17950386221338	3.60392344028734	101	0	10	1	16	0	1.43826330010779	0.206974700093269	51.8427734126309	0
125	20018	58	1	125	104.349332042947	20.6506679570529	6.95325548323448	-3.34933204294714	101	0	11	0	16	0	2.75998390000314	0.310981799964793	99.4623222080256	0
77	20018	58	1	77	120.11744497914	-43.1174449791395	15.7681129361924	-19.1174449791395	101	0	12	0	16	0	1.17688789998647	0.0299122999422252	160.559965171824	0
94	20018	58	1	94	86.6335393365702	7.3664606634298	-33.4839056425693	14.3664606634298	101	0	13	1	16	0	0.970481700031087	0.110174200031906	82.2348339815746	0
103	20018	58	1	103	95.9974005739155	7.00259942608448	9.36386123734532	5.00259942608448	101	0	14	1	16	0	1.00367679994088	0.0585721000097692	96.0090059574945	0
131	20018	58	1	131	103.284866484902	27.7151335150978	7.28746591098667	-2.28486648490219	101	0	15	0	16	0	1.01639120001346	0.354967300081626	122.905242922988	0
109	20018	58	1	109	116.565051177078	-7.56505117707799	13.2801846921758	-15.565051177078	101	0	16	1	16	0	1.21876900002826	0.0632900999626145	159.443954780417	0
122	20018	58	1	122	103.101086129573	18.8989138704271	-13.4639650475051	-2.1010861295729	101	0	17	0	16	0	0.812295300071128	0.248015700024553	90	0
