outcome	ID	subj_num	block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	initTend	new_block
70	20033	73	1	70	89.7297388935058	-19.7297388935058	NaN	-48.7297388935059	41	1	0	0	16	0	2.38606439996511	1.25648440001532	319.763641690726	1
28	20033	73	1	28	41.8396383739543	-13.8396383739543	-47.8901005195515	-0.839638373954302	41	0	1	1	16	1	1.68594599980861	0.0679279998876154	279.462322208026	0
29	20033	73	1	29	28.35896344613	0.641036553869987	-13.4806749278243	12.64103655387	41	0	2	1	16	0	2.18883219989948	0.259077799972147	225	0
39	20033	73	1	39	28.072486935853	10.927513064147	-0.286476510277055	12.927513064147	41	0	3	1	16	0	1.41566349985078	0.36764630000107	68.1985905136482	0
43	20033	73	1	43	35.565750195173	7.43424980482701	7.49326325932004	5.434249804827	41	0	4	1	16	0	1.10331590007991	0.425187099957839	70.7099537808112	0
45	20033	73	1	45	43.7884873682095	1.21151263179053	8.22273717303647	-2.78848736820947	41	0	5	1	16	0	0.895555600058287	0.307349800132215	39.8055710922652	0
31	20033	73	1	31	41.9413024259042	-10.9413024259042	-1.84718494230531	-0.941302425904155	41	0	6	1	16	1	1.89102309988812	0.556203000014648	51.8427734126309	0
25	20033	73	1	25	36.1025893307543	-11.1025893307543	-5.83871309514985	4.89741066924569	41	0	7	1	16	0	1.1842802001629	0.439190600067377	22.6198649480404	0
19	20033	73	1	19	31.0906104491822	-12.0906104491822	-5.01197888157213	9.90938955081782	41	0	8	1	16	0	1.5682342001237	0.437900400022045	17.1027289690524	0
10	20033	73	1	10	24.6833204879603	-14.6833204879603	-6.40728996122193	16.3166795120397	41	0	9	0	16	0	1.28372259996831	0.437155900057405	17.1027289690524	0
52	20033	73	1	52	10.9540626433983	41.0459373566017	-13.7292578445619	30.0459373566017	41	0	10	0	16	0	2.41939039994031	0.689821599982679	209.357753542791	0
48	20033	73	1	48	49.6044871569815	-1.60448715698152	38.6504245135832	-8.60448715698151	41	0	11	1	16	0	1.20788070000708	0.598316799849272	43.025065989118	0
50	20033	73	1	50	50.5826057565311	-0.582605756531057	0.978118599549535	-9.58260575653105	41	0	12	1	16	0	1.59014749992639	0.50902480003424	66.3706222693432	0
225	20033	73	1	225	51.2118220290092	173.788177970991	0.629216272478118	153.788177970991	205	1	0	0	16	0	1.66637690016069	0.501975900027901	234.462322208026	0
169	20033	73	1	169	224.396908805619	-55.3969088056195	173.18508677661	-19.3969088056195	205	0	1	0	16	0	1.74022449995391	0.426213799975812	32.9052429229879	0
197	20033	73	1	197	204.489140717037	-7.48914071703685	-19.9077680885826	0.510859282963141	205	0	2	1	16	1	1.58614909998141	0.0344140999950469	70.5599651718238	0
211	20033	73	1	211	202.437459474566	8.5625405254337	-2.05168124247056	2.5625405254337	205	0	3	1	16	0	1.56727989995852	0.603979000123218	201.801409486352	0
224	20033	73	1	224	205.497551493338	18.5024485066622	3.06009201877152	-0.497551493337827	205	0	4	0	16	0	1.68991980003193	0.594695799984038	231.842773412631	0
201	20033	73	1	201	222.380451204605	-21.3804512046053	16.8828997112675	-17.3804512046053	205	0	5	0	16	0	1.40326500008814	0.673440100159496	252.645975363739	0
