outcome	ID	subj_num	block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	initTend	new_block
184	10020	20	1	184	328.027432240512	-144.027432240512	NaN	-116.027432240512	212	1	0	0	16	0	2.23215640000126	1.73715200000152	340.0168934781	1
209	10020	20	1	209	183.835319097133	25.1646809028667	-144.192113143379	28.1646809028667	212	0	1	0	16	0	0.996595799995703	0.0513149999896996	320.194428907735	0
200	10020	20	1	200	201.736814497357	-1.73681449735705	17.9014954002237	10.263185502643	212	0	2	1	16	0	0.743213699999615	0.0803854999976465	111.250505507133	0
176	10020	20	1	176	202.018987350019	-26.0189873500194	0.282172852662352	9.9810126499806	212	0	3	0	16	0	0.99033220000274	0.461569899998722	181.974934010882	0
205	10020	20	1	205	175.296385295707	29.7036147042932	-26.7226020543126	36.7036147042932	212	0	4	0	16	0	0.817183599996497	0.104627900000196	250.559965171824	0
213	10020	20	1	213	207.272370545622	5.72762945437774	31.9759852499154	4.72762945437773	212	0	5	1	16	0	1.2225225000002	0.127868299998227	298.072486935853	0
187	10020	20	1	187	213.413723465372	-26.4137234653715	6.14135291974924	-1.41372346537151	212	0	6	0	16	0	1.19198279999546	0.145517400000244	331.927513064147	0
213	10020	20	1	213	187.25972404626	25.7402759537402	-26.1539994191117	24.7402759537402	212	0	7	0	16	0	0.79102389999025	0.360494199994719	177.137594773888	0
204	10020	20	1	204	177.990446186979	26.0095538130211	-9.26927785928094	34.0095538130211	212	0	8	0	16	0	0.809359599996242	0.163034500001231	215.217592968193	0
229	10020	20	1	229	202.397597952825	26.6024020471751	24.407151765846	9.60240204717513	212	0	9	0	16	0	1.01692749999347	0.0364092999952845	60.2551187030577	0
219	10020	20	1	219	223.025065989118	-4.02506598911803	20.6274680362932	-11.0250659891181	212	0	10	1	16	0	0.750867499999003	0.0527435999974841	220.914383220025	0
223	10020	20	1	223	223.811461390791	-0.811461390791213	0.786395401673164	-11.8114613907912	212	0	11	1	16	0	0.923950100012007	0.0100691999978153	216.193207305565	0
215	10020	20	1	215	225.290839022351	-10.2908390223505	1.47937763155935	-13.2908390223506	212	0	12	1	16	0	0.926533800011384	0.34679930000857	223.025065989118	0
106	10020	20	1	106	222.735245451777	-116.735245451777	-2.55559357057398	-122.735245451777	100	1	0	0	16	0	0.631492900007288	0.034791199999745	201.370622269343	0
88	10020	20	1	88	127.15530390047	-39.1553039004704	-95.5799415513062	-27.1553039004704	100	0	1	0	16	0	1.09021719999146	0.193937000003643	12.9946167919165	0
100	10020	20	1	100	106.699244233994	-6.69924423399363	-20.4560596664768	-6.69924423399363	100	0	2	1	16	0	0.743837900008657	0.233800400004839	281.30993247402	0
73	10020	20	1	73	103.509803953281	-30.5098039532814	-3.18944028071224	-3.50980395328139	100	0	3	0	16	0	0.935706600008416	0.307538099994417	70.5599651718238	0
95	10020	20	1	95	75.4397243806431	19.5602756193569	-28.0700795726383	24.5602756193569	100	0	4	0	16	0	1.08328720000281	0.136641999997664	273.012787504183	0
85	10020	20	1	85	99.5784229194607	-14.5784229194607	24.1386985388176	0.421577080539254	100	0	5	0	16	0	0.888582500003395	0.284610499991686	156.370622269343	0
68	10020	20	1	68	99.9558137040078	-31.9558137040078	0.377390784547042	0.0441862959922123	100	0	6	0	16	1	1.67990230000578	0.462217399996007	216.869897645844	0
94	10020	20	1	94	82.2626272267937	11.7373727732063	-17.6931864772141	17.7373727732063	100	0	7	1	16	0	1.2238900000084	0.443235800004913	83.2901631922431	0
67	10020	20	1	67	94.2104984033022	-27.2104984033022	11.9478711765085	5.78950159669779	100	0	8	0	16	0	1.07442109999829	0.277004500007024	194.036243467927	0
48	10020	20	1	48	90	-42	-4.21049840330221	10	100	0	9	0	16	0	0.0160757999983616	NaN	NaN	0
92	10020	20	1	92	90	2	0	10	100	0	10	1	16	0	0.0161698000010801	NaN	NaN	0
124	10020	20	1	124	79.8175802242141	44.1824197757859	-10.1824197757859	20.1824197757859	100	0	11	0	16	0	0.975961600008304	0.0282484000053955	229.085616779975	0
105	10020	20	1	105	110.30447370996	-5.30447370996043	30.4868934857464	-10.3044737099604	100	0	12	1	16	0	1.00202980000176	0.0728394000034314	18.434948822922	0
79	10020	20	1	79	112.774969548886	-33.7749695488865	2.47049583892601	-12.7749695488864	100	0	13	0	16	0	0.688863000003039	0.375716800001101	135	0
110	10020	20	1	110	90	20	-22.7749695488864	10	100	0	14	0	16	0	0.00999910000246018	NaN	NaN	0
122	10020	20	1	122	90	32	0	10	100	0	15	0	16	1	0.130194600002142	NaN	NaN	0
96	10020	20	1	96	101.192040089958	-5.19204008995806	11.1920400899581	-1.19204008995807	100	0	16	1	16	1	1.24760990000505	0.0297185000090394	295.0168934781	0
83	10020	20	1	83	100.885527054659	-17.8855270546587	-0.306513035299331	-0.885527054658742	100	0	17	0	16	1	1.26318360000732	0.378986900002928	102.528807709152	0
80	10020	20	1	80	94.9320874282649	-14.9320874282649	-5.95343962639389	5.06791257173515	100	0	18	0	16	0	0.920882000005804	0.358716699993238	56.3099324740202	0
109	10020	20	1	109	84.1527445587268	24.8472554412732	-10.7793428695381	15.8472554412732	100	0	19	0	16	0	0.702665599994361	0.0896190999919781	83.6598082540901	0
99	10020	20	1	99	99.8411317596344	-0.841131759634397	15.6883872009076	0.158868240365604	100	0	20	1	16	1	1.36578799999552	0.098607499996433	262.874983651098	0
97	10020	20	1	97	127.104234905706	-30.1042349057062	27.2631031460718	-27.1042349057062	100	0	21	0	16	0	0.798482600002899	0.637951500000781	135	0
59	10020	20	1	59	108.65788847412	-49.6578884741195	-18.4463464315867	-8.65788847411953	100	0	22	0	16	0	0.677757600002224	0.0315927000046941	128.65980825409	0
100	10020	20	1	100	360	100	-108.65788847412	100	100	0	23	0	16	0	0.199133000001893	NaN	NaN	0
107	10020	20	1	107	65.6954507340633	41.3045492659367	65.6954507340633	34.3045492659367	100	0	24	0	16	0	0.925723600012134	0.0294634000019869	259.286876977209	0
93	10020	20	1	93	91.7806424459987	1.21935755400132	26.0851917119354	8.21935755400132	100	0	25	1	16	0	1.59015069999441	0.233080199992401	124.695153531234	0
94	10020	20	1	94	92.021364940356	1.97863505964398	0.240722494357344	7.97863505964397	100	0	26	1	16	0	1.51512650000222	0.552393700010725	72.6459753637387	0
193	10020	20	1	193	91.2945995181643	101.705400481836	-0.726765422191752	117.705400481836	209	1	0	0	16	0	1.29024810000556	0.325829299996258	73.6104596659652	0
214	10020	20	1	214	156.230611140046	57.7693888599537	64.936011621882	52.7693888599537	209	0	1	0	16	0	2.36667800000578	0.052182500003255	254.054604099077	0
183	10020	20	1	183	199.081114428954	-16.0811144289536	42.8505032889073	9.91888557104642	209	0	2	0	16	0	0.958032499998808	0.0456114999979036	263.290163192243	0
227	10020	20	1	227	183.68062217303	43.3193778269695	-15.4004922559231	25.3193778269695	209	0	3	0	16	0	1.04069540000637	0.145351400002255	244.9831065219	0
162	10020	20	1	162	206.565051177078	-44.565051177078	22.8844290040475	-27.565051177078	179	1	0	0	16	0	0.79749999998603	0.0839340999955311	200.556045219583	0
182	10020	20	1	182	178.285069804473	3.71493019552656	-28.2799813726045	0.714930195526568	179	0	1	1	16	0	1.00899120001122	0.296375300007639	132.878903603339	0
158	10020	20	1	158	180.299975162304	-22.2999751623039	2.01490535783048	-1.29997516230391	179	0	2	0	16	1	1.47231140000804	0.020375399995828	127.874983651098	0
165	10020	20	1	165	169.534661571399	-4.53466157139935	-10.7653135909046	9.46533842860067	179	0	3	1	16	0	1.09114950000367	0.0614402000064729	40.9143832200251	0
180	10020	20	1	180	164.931511840508	15.0684881594922	-4.60314973089154	14.0684881594922	179	0	4	0	16	0	0.813801800002693	0.435425699994084	182.6025622025	0
261	10020	20	2	261	233.993792398756	27.0062076012444	69.0622805582478	32.0062076012444	266	1	0	0	16	0	2.33736780000618	0.857804900006158	232.594643368591	1
265	10020	20	2	265	248.785884313006	16.2141156869941	14.7920919142503	17.2141156869941	266	0	1	0	16	0	0.930572099998244	0.369757799999206	333.434948822922	0
249	10020	20	2	249	265.55261514991	-16.5526151499095	16.7667308369036	0.447384850090471	266	0	2	0	16	0	0.927882000003592	0.131592899997486	308.157226587369	0
256	10020	20	2	256	258.197565792216	-2.19756579221646	-7.35504935769306	7.80243420778353	266	0	3	1	16	0	0.891438399994513	0.279689499991946	116.565051177078	0
275	10020	20	2	275	253.971021693723	21.0289783062767	-4.22654409849319	12.0289783062767	266	0	4	0	16	0	0.710144000011496	0.265696000002208	288.434948822922	0
266	10020	20	2	266	264.904300080441	1.09569991955856	10.9332783867182	1.09569991955856	266	0	5	1	16	0	0.847175900009461	0.0504484999983106	82.4053566314086	0
272	10020	20	2	272	264.911739802462	7.08826019753759	0.00743972202100094	1.08826019753756	266	0	6	1	16	0	1.1965482999949	0.751827499989304	270	0
290	10020	20	2	290	90	-160	-174.911739802462	176	266	0	7	0	16	0	0.55379659999744	NaN	NaN	0
260	10020	20	2	260	259.934008966765	0.0659910332347052	169.934008966765	6.06599103323469	266	0	8	1	16	0	0.908876700006658	0.0795310999965295	222.510447078001	0
235	10020	20	2	235	261.869897645844	-26.8698976458441	1.93588867907876	4.13010235415593	266	0	9	0	16	0	1.55573790000926	0.609257600008277	257.195733934713	0
256	10020	20	2	256	250.761355483092	5.23864451690844	-11.1085421627525	15.2386445169084	266	0	10	1	16	0	1.00994049999281	0.129982099999324	16.3895403340348	0
259	10020	20	2	259	266.146519546398	-7.14651954639794	15.3851640633064	-0.146519546397963	266	0	11	1	16	1	1.36652690000483	0.232499800011283	242.354024636261	0
269	10020	20	2	269	260.885824945209	8.11417505479119	-5.26069460118913	5.11417505479117	266	0	12	1	16	0	0.751119400010793	0.0886941000062507	237.264773727892	0
155	10020	20	2	155	266.676879554865	-111.676879554865	5.79105460965574	-121.676879554865	145	1	0	0	16	0	0.82254200000898	0.260929099997156	145.304846468766	0
176	10020	20	2	176	244.670245891801	-68.6702458918006	-22.006633663064	-99.6702458918006	145	0	1	0	16	0	1.26003239999409	0.164863899990451	75.9637565320735	0
140	10020	20	2	140	182.476112673709	-42.4761126737087	-62.1941332180919	-37.4761126737087	145	0	2	0	16	0	0.974482399993576	0.161286799993832	20.2248594311681	0
140	10020	20	2	140	154.817152519619	-14.817152519619	-27.6589601540897	-9.81715251961896	145	0	3	0	16	0	0.702975500011235	0.0667892000055872	180	0
157	10020	20	2	157	141.072456407208	15.9275435927923	-13.7446961124113	3.92754359279231	145	0	4	0	16	0	0.66318709999905	0.186398600009852	57.2647737278924	0
141	10020	20	2	141	139.184916125118	1.81508387488158	-1.88754028208928	5.81508387488159	145	0	5	1	16	1	0.207028499993612	0.0920118000067305	137.489552921999	0
0	10020	20	2	0	139.635463426903	-139.635463426903	0.450547301784211	-148.635463426903	351	1	0	0	16	0	0.955407100002049	0.426289399998495	139.398705354996	0
0	10020	20	2	0	359.060809054264	0.939190945735589	-140.574654372638	-8.06080905426441	351	0	1	1	16	0	1.11379109999689	0.182829700002912	29.0546040990772	0
326	10020	20	2	326	2.22704696741357	-36.2270469674135	3.16623791314917	-11.2270469674136	351	0	2	0	16	0	1.22926740000548	0.484857300005388	3.36646066342979	0
325	10020	20	2	325	328.866896829494	-3.86689682949447	-33.3601501379191	22.1331031705055	351	0	3	1	16	0	1.29116150000482	0.0070799000095576	313.049504366614	0
29	10020	20	2	29	329.848452018178	59.1515479818221	0.981555188683437	69.1515479818221	39	1	0	0	16	0	1.17414860001008	0.426792700003716	351.469234390052	0
45	10020	20	2	45	28.1285676156728	16.8714323843272	58.2801155974949	10.8714323843272	39	0	1	0	16	0	1.52097300000605	0.090337500005262	137.489552921999	0
31	10020	20	2	31	2.09015915371066	28.9098408462893	-26.0384084619621	36.9098408462893	39	0	2	0	16	0	0.961755399999674	0.0837455000000773	345.963756532073	0
44	10020	20	2	44	22.5925552363273	21.4074447636727	20.5023960826166	16.4074447636727	39	0	3	0	16	0	0.695398199997726	0.0312766999995802	53.9726266148964	0
27	10020	20	2	27	39.1736579704442	-12.1736579704442	16.5811027341169	-0.173657970444198	39	0	4	1	16	0	0.756367699999828	0.0446119999978691	278.972626614896	0
192	10020	20	2	192	47.4195092166564	144.580490783344	8.24585124621217	127.580490783344	175	1	0	0	16	0	0.674369799991837	0.253068499994697	239.036243467926	0
189	10020	20	2	189	208.504011521811	-19.5040115218114	161.084502305155	-33.5040115218114	175	0	1	0	16	0	0.746078399999533	0.0654262000025483	270	0
167	10020	20	2	167	172.911524321854	-5.91152432185403	-35.5924871999574	2.08847567814598	175	0	2	1	16	1	0.873024900007294	0.172499699998298	184.96974072811	0
169	10020	20	2	169	167.354579603467	1.64542039653294	-5.55694471838696	7.64542039653295	175	0	3	1	16	0	0.986692999998922	0.0896950000023935	273.81407483429	0
