outcome	ID	subj_num	block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	initTend	new_block
43	20008	48	1	43	225	178	NaN	168	33	1	0	0	16	0	2.04203789960593	1.17889910005033	125.837652954278	1
22	20008	48	1	22	42.4244174436837	-20.4244174436837	177.424417443684	-9.42441744368369	33	0	1	0	16	0	1.55533859971911	0.317165000364184	72.3498757800699	0
44	20008	48	1	44	22.5273405561009	21.4726594438991	-19.8970768875828	10.4726594438992	33	0	2	0	16	0	1.53054289985448	0.284353599883616	323.746162262555	0
33	20008	48	1	33	44.3839400916008	-11.3839400916008	21.8565995354999	-11.3839400916008	33	0	3	1	16	0	1.47853690013289	0.249334000051022	120.068582821862	0
17	20008	48	1	17	31.626990605876	-14.626990605876	-12.7569494857248	1.37300939412404	33	0	4	0	16	0	1.32696760073304	0.398707000538707	9.86580694308435	0
11	20008	48	1	11	11.915147071265	-0.91514707126504	-19.7118435346109	21.084852928735	33	0	5	1	16	0	1.27952240034938	0.340121299959719	309.805571092265	0
0	20008	48	1	0	4.23639479905887	-4.23639479905887	-7.67875227220617	28.7636052009411	33	0	6	1	16	0	1.79273949936032	0.31308819912374	290.556045219583	0
27	20008	48	1	27	33.6900675259798	-6.69006752597977	29.4536727269209	-0.690067525979772	33	0	7	1	16	1	1.7712123002857	0.421218300238252	119.744881296942	0
58	20008	48	1	58	27.3498757800699	30.6501242199302	-6.34019174590993	5.65012421993015	33	0	8	0	16	0	1.71128190029413	0.748181000351906	315	0
46	20008	48	1	46	63.0834453830487	-17.0834453830487	35.7335696029788	-30.0834453830487	33	0	9	0	16	0	1.48220639955252	0.153554500080645	153.434948822922	0
35	20008	48	1	35	47.3532968661083	-12.3532968661083	-15.7301485169404	-14.3532968661083	33	0	10	1	16	0	1.07147610001266	0.342379500158131	339.443954780417	0
39	20008	48	1	39	29.7805351688262	9.21946483117381	-17.5727616972821	3.21946483117381	33	0	11	1	16	0	1.56755000073463	0.321641300804913	330.642246457209	0
329	20008	48	1	329	39.7461972487378	-70.7461972487378	9.96566207991157	-86.7461972487377	313	1	0	0	16	0	3.14450789988041	0.429468499496579	66.0375110254218	0
304	20008	48	1	304	328.789067350281	-24.7890673502805	-70.9571298984573	-15.7890673502805	313	0	1	0	16	0	1.79389179963619	0.283493299968541	270	0
306	20008	48	1	306	297.464238461554	8.53576153844596	-31.3248288887265	15.535761538446	313	0	2	1	16	0	1.36902769934386	0.139353199861944	230.194428907735	0
325	20008	48	1	325	294.833093124436	30.1669068755637	-2.63114533711779	18.1669068755638	313	0	3	0	16	0	1.62265049945563	0.492995499633253	351.027373385104	0
298	20008	48	1	298	324.755475997592	-26.7554759975917	29.9223828731555	-11.7554759975917	313	0	4	0	16	0	1.12482189945877	0.0947608994320035	10.0079798014414	0
311	20008	48	1	311	296.348433004967	14.651566995033	-28.4070429926247	16.651566995033	313	0	5	0	16	0	1.64185780007392	0.0452982001006603	221.423665625003	0
310	20008	48	1	310	309.805571092265	0.194428907734827	13.4571380872982	3.19442890773485	313	0	6	1	16	0	1.30439569987357	0.357331500388682	39.0938588862295	0
310	20008	48	1	310	317.060111023723	-7.06011102372315	7.25453993145798	-4.06011102372314	313	0	7	1	16	0	1.59928440023214	0.550923299975693	360	0
327	20008	48	1	327	318.887909560833	8.11209043916695	1.82779853710992	-5.88790956083305	313	0	8	1	16	0	1.48434170056134	0.371836300007999	360	0
312	20008	48	1	312	332.378925016924	-20.3789250169245	13.4910154560914	-19.3789250169244	313	0	9	0	16	0	1.53023310005665	0.316453900188208	11.3099324740202	0
298	20008	48	1	298	312.983376125377	-14.983376125377	-19.3955488915475	0.0166238746230724	313	0	10	0	16	0	1.35891429986805	0.353588899597526	276.709836807757	0
303	20008	48	1	303	294.814196990535	8.18580300946484	-18.1691791348418	18.1858030094649	313	0	11	1	16	0	1.29622309934348	0.284832799807191	235.304846468766	0
322	20008	48	1	322	303.282565296797	18.7174347032034	8.4683683062615	9.71743470320338	313	0	12	0	16	0	2.04908380005509	0.212415699847043	152.24145939894	0
304	20008	48	1	304	324.264523985133	-20.264523985133	20.9819586883364	-11.264523985133	313	0	13	0	16	0	1.11051240004599	0.252127099782228	26.565051177078	0
311	20008	48	1	311	299.497461208368	11.5025387916316	-24.7670627767647	13.5025387916316	313	0	14	1	16	0	1.39646270032972	0.233045199885964	215.537677791974	0
309	20008	48	1	309	312.894485811144	-3.89448581114395	13.3970246027756	0.105514188856053	313	0	15	1	16	0	1.19659119937569	0.100032499991357	360	0
310	20008	48	1	310	313.000007700966	-3.00000770096588	0.105521889821915	-7.70096586097219e-06	313	0	16	1	16	1	1.87155809998512	0.503789199516177	227.489552921999	0
296	20008	48	1	296	320.449886104539	-24.4498861045392	7.44987840357338	-7.44988610453924	313	0	17	0	16	0	1.4701883001253	0.357193400152028	360	0
329	20008	48	1	329	296.565051177078	32.434948822922	-23.8848349274613	16.434948822922	313	0	18	0	16	0	1.31700310017914	0.153279799968004	240.642246457209	0
318	20008	48	1	318	327.228590733326	-9.22859073332565	30.6635395562477	-14.2285907333256	313	0	19	1	16	0	0.872748799622059	0.0769509002566338	45	0
292	20008	48	1	292	320.157126973218	-28.1571269732178	-7.07146376010782	-7.15712697321782	313	0	20	0	16	0	1.50537300016731	0.27530359942466	334.9831065219	0
176	20008	48	1	176	286.504361381755	-110.504361381755	-33.6527655914628	-104.504361381755	182	1	0	0	16	0	1.1120506003499	0.34906189981848	233.130102354156	0
197	20008	48	1	197	167.471192290848	29.5288077091515	-119.033169090907	14.5288077091515	182	0	1	0	16	0	1.30325610004365	0.0380029994994402	183.81407483429	0
188	20008	48	1	188	196.340805631147	-8.34080563114666	28.8696133402982	-14.3408056311467	182	0	2	1	16	0	2.05562609992921	0.2082146005705	270	0
181	20008	48	1	181	186.866429802498	-5.8664298024977	-9.47437582864896	-4.86642980249772	182	0	3	1	16	0	1.66709990054369	0.153954000212252	138.81407483429	0
181	20008	48	1	181	180	1.00000000000001	-6.86642980249772	2	182	0	4	1	16	0	0.850855500437319	0.305577500723302	162.897271030948	0
198	20008	48	1	198	178.063199613779	19.936800386221	-1.93680038622101	3.93680038622102	182	0	5	0	16	0	1.26366510055959	0.15150810033083	141.842773412631	0
195	20008	48	1	195	199.303000272668	-4.30300027266754	21.2398006588886	-17.3030002726675	182	0	6	1	16	0	1.21156779956073	0.298676499165595	258.69006752598	0
176	20008	48	1	176	197.386972176916	-21.3869721769156	-1.916028095752	-15.3869721769156	182	0	7	0	16	0	1.17806139960885	0.152371999807656	194.931417178138	0
160	20008	48	1	160	174.348505118502	-14.3485051185024	-23.0384670584132	7.65149488149764	182	0	8	0	16	0	0.796746399253607	0.0853455998003483	135	0
158	20008	48	1	158	160.855542188803	-2.85554218880333	-13.492962929699	21.1444578111967	182	0	9	1	16	0	1.04545990005136	0.215904999524355	158.198590513648	0
269	20008	48	1	269	167.535067157935	101.464932842065	6.67952496913172	95.464932842065	263	1	0	0	16	0	0.899820500053465	0.269348500296474	203.198590513648	0
270	20008	48	1	270	266.522213480202	3.47778651979819	98.9871463222668	-3.52221348020178	263	0	1	1	16	0	1.06779250036925	0.0708598997443914	104.036243467926	0
261	20008	48	1	261	269.435527824693	-8.43552782469308	2.91331434449127	-6.43552782469305	263	0	2	1	16	0	1.09453310072422	0.2812759000808	315	0
237	20008	48	1	237	258.082324095285	-21.082324095285	-11.3532037294081	4.91767590471503	263	0	3	0	16	0	0.999386100098491	0.136393999680877	190.619655276155	0
267	20008	48	1	267	224.251078217176	42.7489217828238	-33.8312458781088	38.7489217828239	263	0	4	0	16	0	2.64253260008991	0.444897899404168	205.346175941947	0
303	20008	48	1	303	268.290185955858	34.7098140441415	44.0391077386823	28.7098140441415	297	1	0	0	16	0	1.59083459991962	0.194064600393176	315	0
257	20008	48	2	257	298.317339203897	-41.3173392038973	30.0271532480388	-46.3173392038973	252	1	0	0	16	0	1.66815789975226	0.888104999437928	3.81407483429035	1
253	20008	48	2	253	256.31354327019	-3.31354327018974	-42.0037959337076	-4.31354327018972	252	0	1	1	16	0	1.03454129956663	0.0540693998336792	165.963756532074	0
226	20008	48	2	226	250.480717947789	-24.4807179477895	-5.83282532240025	1.51928205221053	252	0	2	0	16	0	1.12993030063808	0.133733400143683	206.565051177078	0
262	20008	48	2	262	223.869309048762	38.130690951238	-26.6114088990274	28.130690951238	252	0	3	0	16	0	1.4991011004895	0.352104400284588	176.63353933657	0
238	20008	48	2	238	257.884758197542	-19.8847581975422	34.0154491487802	-5.88475819754219	252	0	4	0	16	0	0.933264099992812	0.152883100323379	310.236358309274	0
248	20008	48	2	248	251.47367042599	-3.47367042599	-6.41108777155219	0.526329574010006	252	0	5	1	16	1	1.2847676994279	0.450513599440455	273.81407483429	0
259	20008	48	2	259	252.525225743744	6.47477425625566	1.05155531775436	-0.525225743744357	252	0	6	1	16	1	2.70775850024074	0.173642300069332	348.69006752598	0
227	20008	48	2	227	260.448362541618	-33.4483625416182	7.9231367978738	-8.44836254161815	252	0	7	0	16	0	1.40000860020518	0.387164500541985	308.157226587369	0
243	20008	48	2	243	226.177144885982	16.8228551140179	-34.2712176556361	25.8228551140179	252	0	8	0	16	0	1.13632729928941	0.455665099434555	226.735704588928	0
241	20008	48	2	241	246.614778942786	-5.61477894278625	20.4376340568042	5.38522105721373	252	0	9	1	16	0	1.71601090021431	0.718944700434804	212.735226272108	0
237	20008	48	2	237	241.062469255589	-4.06246925558934	-5.55230968719691	10.9375307444106	252	0	10	1	16	0	1.00247859954834	0.238338300026953	284.743562836471	0
245	20008	48	2	245	236.056412980248	8.94358701975182	-5.00605627534115	15.9435870197518	252	0	11	1	16	0	2.52941840048879	0.347622600384057	176.423665625003	0
280	20008	48	2	280	245.64699082497	34.3530091750296	9.59057784472217	6.35300917502961	252	0	12	0	16	0	1.31051950063556	0.298785600811243	264.559667968995	0
345	20008	48	2	345	279.462322208026	65.5376777919744	33.8153313830552	55.5376777919744	335	1	0	0	16	0	1.48311499971896	0.0533801997080445	356.423665625003	0
321	20008	48	2	321	344.207596471143	-23.2075964711427	64.7452742631171	-9.20759647114269	335	0	1	0	16	0	1.73827769979835	0.0748675996437669	17.3540246362613	0
295	20008	48	2	295	335.00073056918	-40.0007305691796	-9.2068659019631	-0.000730569179584944	335	0	2	0	16	1	2.06657610088587	0.0648310007527471	296.565051177078	0
340	20008	48	2	340	347.760400163068	-7.76040016306814	12.7596695938885	-12.7604001630681	335	0	3	1	16	0	2.34309769980609	0.246355500072241	47.4895529219991	0
