outcome	ID	subj_num	block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	initTend	new_block
130	20029	69	1	130	2.08798383272335	127.912016167277	NaN	116.912016167277	119	1	0	0	16	0	2.46376290009357	1.51822670013644	27.8972710309476	1
106	20029	69	1	106	129.460211926446	-23.4602119264455	127.372228093722	-10.4602119264455	119	0	1	0	16	0	1.11817619996145	0.0535431001335382	163.739795291688	0
114	20029	69	1	114	106.676085068111	7.32391493188866	-22.7841268583342	12.3239149318887	119	0	2	1	16	1	2.43338930001482	0.431492700008675	60.2551187030577	0
99	20029	69	1	99	115.346175941947	-16.3461759419467	8.67009087383536	3.6538240580533	119	0	3	0	16	0	2.32202180009335	0.625119500095025	104.931417178138	0
122	20029	69	1	122	98.3256503304268	23.6743496695732	-17.0205256115199	20.6743496695732	119	0	4	0	16	1	1.43213119986467	0.583474699873477	109.9831065219	0
137	20029	69	1	137	122.60033357369	14.3996664263097	24.2746832432634	-3.60033357369026	119	0	5	0	16	0	1.72651060018688	0.696424999972805	115.201123645475	0
115	20029	69	1	115	142.369583577025	-27.3695835770251	19.7692500033349	-23.3695835770251	119	0	6	0	16	0	1.45880599995144	0.481919399928302	37.5685920288275	0
85	20029	69	1	85	113.085133672808	-28.0851336728083	-29.2844499042168	-43.0851336728083	70	1	0	0	16	0	2.01844759983942	0.0878046997822821	250.0168934781	0
57	20029	69	1	57	83.6598082540901	-26.6598082540901	-29.4253254187182	-13.6598082540901	70	0	1	0	16	0	1.17010549991392	0.390733399894089	18.434948822922	0
68	20029	69	1	68	49.7465231434276	18.2534768565724	-33.9132851106624	20.2534768565724	70	0	2	0	16	0	1.74575130012818	0.382180700078607	319.085616779975	0
66	20029	69	1	66	67.4258619213518	-1.42586192135178	17.6793387779242	2.57413807864822	70	0	3	1	16	0	1.31898620002903	0.170443899929523	273.81407483429	0
59	20029	69	1	59	64.9831065219	-5.98310652189997	-2.44275539945181	5.01689347810002	70	0	4	1	16	0	1.46925199986435	0.671707399887964	59.5344550805401	0
67	20029	69	1	67	58.6925711058022	8.30742889419776	-6.29053541609772	11.3074288941977	70	0	5	1	16	0	1.44092740002088	0.598895400064066	56.3099324740202	0
76	20029	69	1	76	67.4667499209957	8.5332500790043	8.77417881519346	2.53325007900429	70	0	6	1	16	0	1.27388280001469	0.0435286001302302	54.7824070318073	0
53	20029	69	1	53	76.9666436740861	-23.9666436740861	9.49989375309042	-6.96664367408613	70	0	7	0	16	0	1.4033917998895	0.389607100049034	90	0
99	20029	69	1	99	54.1513960176607	44.8486039823393	-22.8152476564255	15.8486039823393	70	0	8	0	16	0	1.64604649995454	0.565418099984527	80.9097230791777	0
85	20029	69	1	85	99.3770606943044	-14.3770606943044	45.2256646766437	-29.3770606943044	70	0	9	0	16	1	4.80301349982619	0.299748099874705	266.63353933657	0
41	20029	69	1	41	84.6529183997006	-43.6529183997006	-14.7241422946037	-14.6529183997006	70	0	10	0	16	0	1.55212519993074	0.108395300107077	296.565051177078	0
80	20029	69	1	80	64.2003049320953	15.7996950679047	-20.4526134676053	5.79969506790468	70	0	11	0	16	1	4.22559770010412	0.0393334000837058	270	0
142	20029	69	1	142	80.676408221862	61.323591778138	16.4761032897667	43.323591778138	124	1	0	0	16	0	3.05970390001312	0.429658700013533	101.30993247402	0
126	20029	69	1	126	140.460212592148	-14.4602125921484	59.7838043702863	-16.4602125921484	124	0	1	0	16	0	1.65847690007649	0.061906399903819	21.2505055071333	0
137	20029	69	1	137	125.355594359892	11.6444056401081	-15.1046182322564	-1.35559435989195	124	0	2	1	16	1	1.49057439994067	0.207559600006789	353.290163192243	0
115	20029	69	1	115	134.596515264941	-19.5965152649413	9.24092090504931	-10.5965152649413	124	0	3	0	16	0	1.29869100009091	0.134381000185385	241.927513064147	0
173	20029	69	1	173	114.465535110663	58.5344648893373	-20.1309801542785	36.5344648893373	151	1	0	0	16	0	1.15903540002182	0.0618886998854578	57.2647737278924	0
139	20029	69	1	139	173.290163192243	-34.2901631922431	58.8246280815804	-22.2901631922431	151	0	1	0	16	0	1.10009049996734	0.0534212999045849	254.744881296942	0
135	20029	69	1	135	139.428208843383	-4.42820884338327	-33.8619543488598	11.5717911566167	151	0	2	1	16	0	1.29712140001357	0.333332299953327	75.2564371635293	0
134	20029	69	1	134	136.169139327907	-2.16913932790742	-3.25906951547584	14.8308606720926	151	0	3	1	16	0	1.59209490008652	0.429747000103816	98.9726266148964	0
293	20029	69	1	293	134.337650552628	158.662349447372	-1.83148877527964	162.662349447372	297	1	0	0	16	0	1.66310110013001	0.483097200049087	90	0
296	20029	69	1	296	292.902107884311	3.09789211568875	158.564457331683	4.09789211568874	297	0	1	1	16	0	1.17082949983887	0.307844399940223	294.227745317954	0
267	20029	69	1	267	296.821981201581	-29.8219812015815	3.91987331727024	0.178018798418498	297	0	2	0	16	0	1.32558730011806	0.0795307999942452	273.576334374997	0
296	20029	69	1	296	268.1265069864	27.8734930135999	-28.6954742151814	28.8734930135999	297	0	3	0	16	0	1.59761349996552	0.701661000028253	300.46554491946	0
293	20029	69	1	293	296.889976500099	-3.8899765000995	28.7634695136994	0.11002349990051	297	0	4	1	16	0	1.52864030003548	0.43244000012055	72.6459753637387	0
56	20029	69	1	56	292.758643381349	123.241356618651	-4.13133311875021	100.241356618651	33	1	0	0	16	0	2.09670890006237	0.732879099901766	165.068582821862	0
41	20029	69	1	41	58.0218745346332	-17.0218745346332	125.263231153284	-25.0218745346332	33	0	1	0	16	0	1.57153660012409	0.292700299993157	262.405356631409	0
346	20029	69	1	346	40.409456814394	-54.409456814394	-17.6124177202392	-7.40945681439399	33	0	2	0	16	0	1.7182332999073	0.388379999902099	331.927513064147	0
32	20029	69	1	32	344.69386102591	47.3061389740899	-55.7155957884839	48.3061389740899	33	0	3	0	16	0	1.99142049998045	0.545404700096697	270	0
22	20029	69	1	22	31.1849746587384	-9.18497465873838	46.4911136328283	1.81502534126162	33	0	4	1	16	0	1.78956450009719	0.609465500107035	30.4655449194599	0
36	20029	69	1	36	22.3406479599942	13.6593520400058	-8.84432669874422	10.6593520400058	33	0	5	1	16	0	1.83237019996159	0.571447700029239	45	0
7	20029	69	1	7	35.7538872544367	-28.7538872544367	13.4132392944426	-7.75388725443673	28	1	0	0	16	0	2.76445020013489	0.483589000068605	26.565051177078	0
38	20029	69	1	38	7.49585763972988	30.5041423602701	-28.2580296147068	20.5041423602701	28	0	1	0	16	0	1.74733559996821	0.418018500087783	343.610459665965	0
55	20029	69	1	55	37.4181658821482	17.5818341178518	29.9223082424183	-9.41816588214822	28	0	2	0	16	0	1.53216909989715	0.587458200054243	47.2906100426385	0
43	20029	69	1	43	55.8403054543306	-12.8403054543306	18.4221395721823	-27.8403054543306	28	0	3	1	16	0	2.56712169991806	0.602544300025329	58.3924977537511	0
16	20029	69	1	16	44.814577412656	-28.814577412656	-11.0257280416745	-16.814577412656	28	0	4	0	16	0	2.65937609993853	0.461674500023946	11.3099324740202	0
18	20029	69	1	18	15.7641954313	2.23580456870002	-29.0503819813561	12.2358045687	28	0	5	1	16	0	1.82164360000752	0.0413063999731094	252.474431626277	0
28	20029	69	1	28	17.762669356368	10.2373306436321	1.99847392506797	10.2373306436321	28	0	6	1	16	0	2.28461070009507	0.435888800071552	60.6422464572087	0
