outcome	ID	subj_num	block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	initTend	new_block
114	20024	64	1	114	355.601294645004	118.398705354996	NaN	118.398705354996	114	1	0	0	16	0	1.78432870004326	1.42057900014333	336.037511025422	1
110	20024	64	1	110	112.708250191488	-2.70825019148815	117.106955546484	1.29174980851186	114	0	1	1	16	1	0.854241800028831	0.337004499975592	135	0
134	20024	64	1	134	111.577817335473	22.422182664527	-1.1304328560151	2.42218266452696	114	0	2	0	16	0	0.779871399980038	0.350372900022194	68.1985905136482	0
105	20024	64	1	105	132.369887336642	-27.3698873366424	20.7920700011694	-18.3698873366424	114	0	3	0	16	0	0.62471290002577	0.110857200110331	119.744881296942	0
118	20024	64	1	118	114.421926415676	3.57807358432397	-17.9479609209664	-0.421926415676037	114	0	4	1	16	0	0.764584799995646	0.101885699899867	29.3577535427913	0
119	20024	64	1	119	114.203676518902	4.79632348109763	-0.218249896773672	-0.203676518902362	114	0	5	1	16	0	1.00617250008509	0.0950128000695258	5.71059313749964	0
105	20024	64	1	105	109.093492000486	-4.09349200048561	-5.11018451841675	4.90650799951439	114	0	6	1	16	0	0.48973140004091	0.0430499000940472	90	0
112	20024	64	1	112	99.2782400156699	12.7217599843301	-9.8152519848157	14.7217599843301	114	0	7	1	16	0	0.487116199918091	0.160010399995372	102.528807709152	0
131	20024	64	1	131	105.538525029032	25.4614749709679	6.26028501336217	8.46147497096792	114	0	8	0	16	0	0.587526200106367	0.291175300022587	97.5946433685914	0
147	20024	64	1	147	113.350729772419	33.6492702275812	7.81220474338667	0.649270227581255	114	0	9	0	16	1	0.737747699953616	0.0705943999346346	180	0
112	20024	64	1	112	147.968213208756	-35.9682132087565	34.6174834363377	-33.9682132087565	114	0	10	0	16	0	0.852052800124511	0.340247499989346	135	0
133	20024	64	1	133	132.405289761205	0.594710238794963	-15.5629234475515	-18.405289761205	114	0	11	1	16	0	0.766963100060821	0.307142900070176	68.7494944928667	0
104	20024	64	1	104	135	-31	2.59471023879497	-21	114	0	12	0	16	0	0.792846400057897	0.431812499882653	125.217592968193	0
112	20024	64	1	112	113.962488974578	-1.96248897457817	-21.0375110254218	0.0375110254218336	114	0	13	1	16	1	0.748803599970415	0.166207700036466	31.6075022462489	0
116	20024	64	1	116	111.403182852794	4.59681714720629	-2.55930612178445	2.59681714720629	114	0	14	1	16	0	0.659432900138199	0.396578700048849	132.510447078001	0
143	20024	64	1	143	113.937642584326	29.062357415674	2.53445973153228	0.0623574156740066	114	0	15	0	16	0	0.972312099998817	0.0424677999690175	237.264773727892	0
126	20024	64	1	126	136.047064771999	-10.0470647719991	22.1094221876731	-22.0470647719991	114	0	16	1	16	0	0.725406700046733	0.179603100055829	172.568592028827	0
123	20024	64	1	123	133.152389734005	-10.1523897340054	-2.89467503799367	-19.1523897340054	114	0	17	1	16	0	1.11631620000117	0.37097889999859	66.3706222693432	0
115	20024	64	1	115	107.700427788667	7.2995722113328	-25.4519619453382	6.29957221133281	114	0	18	1	16	1	0.758249599952251	0.0903299001511186	45	0
296	20024	64	1	296	114.962789830807	-178.962789830807	7.26236204213983	-179.962789830807	295	1	0	0	16	0	0.537037800066173	0.0741362001281232	143.130102354156	0
271	20024	64	1	271	293.231200515541	-22.2312005155415	178.268410684734	1.76879948445858	295	0	1	0	16	0	0.486757599981502	0.040156900184229	273.81407483429	0
297	20024	64	1	297	281.203434865229	15.7965651347707	-12.0277656503121	13.7965651347707	295	0	2	0	16	0	0.632611900102347	0.320559900021181	289.440034828176	0
284	20024	64	1	284	290.519317160824	-6.51931716082373	9.31588229559437	4.4806828391763	295	0	3	1	16	0	0.525574500206858	0.0463465000502765	329.53445508054	0
290	20024	64	1	290	279.578422919461	10.4215770805392	-10.9408942413629	15.4215770805392	295	0	4	1	16	0	0.659057500073686	0.0776549000293016	292.38013505196	0
301	20024	64	1	301	285.751173663453	15.248826336547	6.17275074399225	9.24882633654698	295	0	5	0	16	0	0.786220399895683	0.455612199846655	306.869897645844	0
289	20024	64	1	289	286.284922471883	2.71507752811658	0.533748808430365	8.71507752811662	295	0	6	1	16	0	0.502579299965873	0.0733030000701547	353.990994042505	0
315	20024	64	1	315	283.844405637316	31.155594362684	-2.44051683456743	11.155594362684	295	0	7	0	16	0	0.327479399973527	0.0473377997986972	295.641005824305	0
286	20024	64	1	286	315.224688179624	-29.2246881796245	31.3802825423085	-20.2246881796245	295	0	8	0	16	0	0.450167000060901	0.0543577000498772	345.963756532073	0
313	20024	64	1	313	283.223067652701	29.7769323472987	-32.0016205269231	11.7769323472987	295	0	9	0	16	0	0.888226700015366	0.459938300075009	180	0
272	20024	64	1	272	290.27268561331	-18.2726856133098	7.04961796060848	4.72731438669018	295	0	10	0	16	0	0.618325900053605	0.254386299988255	344.475889003246	0
302	20024	64	1	302	266.804061986404	35.1959380135958	-23.4686236269057	28.1959380135959	295	0	11	0	16	0	0.677020199829713	0.118661399930716	293.198590513648	0
303	20024	64	1	303	288.334956290035	14.6650437099647	21.5308943036311	6.66504370996475	295	0	12	0	16	0	0.465243299957365	0.034684200072661	308.65980825409	0
288	20024	64	1	288	289.903749537308	-1.90374953730782	1.56879324727255	5.09625046269221	295	0	13	1	16	0	0.548570399871096	0.269973699934781	349.380344723845	0
296	20024	64	1	296	275.774325902663	20.2256740973367	-14.1294236346445	19.2256740973367	295	0	14	0	16	0	0.517343700164929	0.271639800164849	270	0
