outcome	ID	subj_num	block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	initTend	new_block
44	10026	26	1	44	50.8659711417265	-6.8659711417265	NaN	25.1340288582735	76	1	0	1	16	0	1.83464290003758	0.888209800003096	229.763641690726	1
85	10026	26	1	85	47.2578039886724	37.7421960113276	-3.60816715305407	28.7421960113276	76	0	1	0	16	0	1.19344250007998	0.396787200006656	116.565051177078	0
60	10026	26	1	60	81.1193408494797	-21.1193408494797	33.8615368608073	-5.11934084947972	76	0	2	0	16	1	2.03286150004715	0.281233799993061	209.744881296942	0
43	10026	26	1	43	66.8413925779167	-23.8413925779167	-14.277948271563	9.15860742208327	76	0	3	0	16	0	2.69330729998183	0.329153800033964	3.81407483429035	0
85	10026	26	1	85	50.3558250428552	34.6441749571448	-16.4855675350615	25.6441749571448	76	0	4	0	16	0	1.72014820005279	0.491593700018711	352.874983651098	0
77	10026	26	1	77	78.7462949657443	-1.74629496574431	28.3904699228891	-2.74629496574431	76	0	5	1	16	0	1.38356649992056	0.26966409990564	75.0685828218624	0
83	10026	26	1	83	79.4608162713718	3.53918372862824	0.714521305627446	-3.46081627137175	76	0	6	1	16	0	1.42915159999393	0.583605899941176	83.2901631922431	0
79	10026	26	1	79	87.1997208319621	-8.19972083196206	7.7389045605903	-11.1997208319621	76	0	7	1	16	0	0.906597500084899	0.358937200042419	75.9637565320735	0
62	10026	26	1	62	79.7521358888897	-17.7521358888897	-7.44758494307235	-3.75213588888971	76	0	8	0	16	0	1.11493289994542	0.385720700025558	356.423665625003	0
53	10026	26	1	53	63.1561394444773	-10.1561394444773	-16.5959964444124	12.8438605555227	76	0	9	1	16	0	1.42757359996904	0.448536799987778	5.71059313749964	0
59	10026	26	1	59	56.1624533157807	2.83754668421932	-6.99368612869659	19.8375466842193	76	0	10	1	16	0	0.856715900008567	0.160555599955842	47.2906100426385	0
88	10026	26	1	88	58.5556750399153	29.4443249600847	2.39322172413461	17.4443249600847	76	0	11	0	16	0	1.1626517000841	0.400006500072777	39.8055710922652	0
89	10026	26	1	89	88.8484811060362	0.151518893963785	30.2928060661209	-12.8484811060362	76	0	12	1	16	0	1.10370590002276	0.274107699980959	156.801409486352	0
