outcome	ID	subj_num	block	x_t	b_t	delta_t	a_t	e_t	mu_t	c_t	tac	r_t	kappa_t	v_t	RT	initRT	initTend	new_block
204	10031	31	1	204	274.503724995592	-70.5037249955919	NaN	-77.5037249955919	197	1	0	0	16	0	1.68010280001909	1.10083210002631	290.854458039578	1
196	10031	31	1	196	204.114198539307	-8.114198539307	-70.3895264562849	-7.11419853930699	197	0	1	1	16	0	2.5343621999491	0.487651000032201	169.380344723845	0
191	10031	31	1	191	195.945395900923	-4.94539590092286	-8.16880263838414	1.05460409907715	197	0	2	1	16	0	2.04973519989289	0.536046199966222	216.869897645844	0
199	10031	31	1	199	191.200797787884	7.79920221211559	-4.74459811303844	5.79920221211559	197	0	3	1	16	0	1.73003990016878	0.584309300174937	205.346175941947	0
183	10031	31	1	183	200.045249425421	-17.045249425421	8.84445163753657	-3.04524942542098	197	0	4	0	16	0	1.75838480005041	0.511197099927813	231.842773412631	0
206	10031	31	1	206	183.19088681203	22.8091131879702	-16.8543626133912	13.8091131879702	197	0	5	0	16	0	1.32617140002549	0.0467755000572652	160.709953780811	0
211	10031	31	1	211	205.814025922003	5.18597407799684	22.6231391099733	-8.81402592200316	197	0	6	1	16	0	1.27472059987485	0.0776404999196529	315	0
184	10031	31	1	184	210.478584468509	-26.4785844685095	4.66455854650634	-13.4785844685095	197	0	7	0	16	0	1.52276249998249	0.225845200009644	270	0
191	10031	31	1	191	194.981632572391	-3.98163257239094	-15.4969518961186	2.01836742760907	197	0	8	1	16	0	0.370565499877557	0.090578000061214	180	0
163	10031	31	1	163	190.04202363553	-27.0420236355295	-4.93960893686141	6.95797636447048	197	0	9	0	16	0	0.968548199860379	0.272286900086328	180	0
318	10031	31	1	318	163.83173671284	154.16826328716	-26.2102869226897	134.16826328716	298	1	0	0	16	0	2.21648309985176	0.234298700001091	354.559667968994	0
309	10031	31	1	309	317.63675842614	-8.63675842614041	153.805021713301	-19.6367584261404	298	0	1	1	16	0	1.72608940000646	0.389939600136131	208.810793742973	0
300	10031	31	1	300	297.394031937417	2.60596806258255	-20.242726488723	0.605968062582525	298	0	2	1	16	1	3.41295840009116	0.677617500070482	87.2736890060937	0
298	10031	31	1	298	301.742761153419	-3.74276115341888	4.34872921600141	-3.74276115341888	298	0	3	1	16	0	2.30869839992374	0.661904500098899	248.198590513648	0
315	10031	31	1	315	298.021409811418	16.9785901885823	-3.72135134200117	-7.02140981141769	291	1	0	0	16	0	0.94536709995009	0.165431499946862	292.38013505196	0
278	10031	31	1	278	315.160491959835	-37.1604919598346	17.1390821484169	-24.1604919598346	291	0	1	0	16	0	2.43960549985059	0.509281399892643	285.945395900923	0
317	10031	31	1	317	278.027237510432	38.9727624895681	-37.1332544494027	12.9727624895681	291	0	2	0	16	0	1.53112600021996	0.23376279999502	96.3401917459099	0
283	10031	31	1	283	316.730189015253	-33.7301890152534	38.7029515048214	-25.7301890152534	291	0	3	0	16	0	4.51138560008258	0.511570000089705	12.8042660652868	0
282	10031	31	1	282	291.269637580723	-9.26963758072313	-25.4605514345302	-0.269637580723125	291	0	4	1	16	0	3.29793120012619	0.366337300045416	246.037511025422	0
283	10031	31	1	283	283.182965158541	-0.182965158540811	-8.08667242218233	7.8170348414592	291	0	5	1	16	0	3.69655260001309	0.396007699891925	318.36646066343	0
297	10031	31	1	297	281.813144700137	15.1868552998628	-1.36982045840364	9.18685529986284	291	0	6	0	16	0	3.36033040005714	0.929825300117955	90	0
285	10031	31	1	285	294.120983119443	-9.12098311944264	12.3078384193054	-3.1209831194426	291	0	7	1	16	0	2.58558559999801	0.052850800100714	130.236358309274	0
316	10031	31	1	316	290.913999356713	25.0860006432873	-3.20698376272994	0.0860006432873405	291	0	8	0	16	1	2.10210769996047	0.0512478000018746	216.869897645844	0
286	10031	31	1	286	291.067895915368	-5.067895915368	0.153896558655347	-0.0678959153680087	291	0	9	1	16	0	1.97107690013945	0.507544300053269	166.759480084813	0
304	10031	31	1	304	287.164271136054	16.8357288639459	-3.9036247793139	3.83572886394589	291	0	10	0	16	0	1.61243409989402	0.165657099802047	172.874983651098	0
113	10031	31	1	113	287.292449399878	-174.292449399878	0.128178263823563	172.707550600122	100	1	0	0	16	0	1.4159094998613	0.017520499881357	267.878903603339	0
113	10031	31	1	113	113.393399742407	-0.393399742407382	-173.89904965747	-13.3933997424074	100	0	1	1	16	0	1.11521330010146	0.0350220000836998	70.8209919741893	0
82	10031	31	1	82	112.38013505196	-30.3801350519596	-1.01326469044782	-12.3801350519596	100	0	2	0	16	0	1.34084309986793	0.244341499870643	29.7448812969422	0
102	10031	31	1	102	100.518207021828	1.48179297817162	-11.8619280301312	-0.518207021828379	100	0	3	1	16	0	1.455603600014	0.378520300146192	24.2277453179541	0
100	10031	31	1	100	102.285916080997	-2.28591608099666	1.76770905916828	-2.28591608099666	100	0	4	1	16	0	1.23406579997391	0.355216600000858	18.434948822922	0
120	10031	31	1	120	100.023181652906	19.9768183470944	-2.26273442809112	-0.0231816529055443	100	0	5	0	16	1	1.73552219988778	0.369450199883431	342.645975363739	0
115	10031	31	1	115	119.243602432521	-4.24360243252122	19.2204207796157	-19.2436024325212	100	0	6	1	16	0	2.30149660003372	0.303186800098047	57.2647737278924	0
97	10031	31	1	97	114.168323581294	-17.1683235812939	-5.07527885122733	-14.1683235812939	100	0	7	0	16	0	1.27364040003158	0.276958599919453	55.304846468766	0
100	10031	31	1	100	112.232737193889	-12.2327371938895	-1.93558638740441	-12.2327371938895	100	0	8	1	16	0	1.22810199996457	0.264891800004989	10.6196552761551	0
82	10031	31	1	82	108.05213193924	-26.0521319392402	-4.1806052546493	-8.05213193924017	100	0	9	0	16	0	0.895354100037366	0.0318271999713033	90	0
89	10031	31	1	89	101.510734617473	-12.5107346174732	-6.54139732176701	-1.51073461747316	100	0	10	1	16	1	1.25281349988654	0.353466299828142	356.423665625003	0
103	10031	31	1	103	100.379710249568	2.62028975043224	-1.13102436790539	-0.379710249567769	100	0	11	1	16	0	1.13658330007456	0.0719243001658469	293.198590513648	0
92	10031	31	1	92	98.4711446330148	-6.47114463301483	-1.90856561655294	1.52885536698517	100	0	12	1	16	0	2.13568360009231	0.0548022000584751	273.36646066343	0
1	10031	31	1	1	98.3856002347971	-97.3856002347971	-0.0855443982176934	-92.3856002347971	6	1	0	0	16	0	1.25420420011505	0.0575415000785142	309.093858886229	0
10	10031	31	1	10	6.24631562099012	3.75368437900988	-92.139284613807	-0.246315620990117	6	0	1	1	16	0	0.931635600049049	0.0121206999756396	288.434948822922	0
350	10031	31	1	350	6.81278085935242	-16.8127808593524	0.566465238362298	-0.812780859352414	6	0	2	0	16	0	1.32996619981714	0.483903100015596	2.72631099390628	0
0	10031	31	1	0	2.77916686407207	-2.77916686407208	-4.03361399528035	3.22083313592793	6	0	3	1	16	0	1.49792189989239	0.317507299827412	104.036243467926	0
110	10031	31	1	110	1.78991060824603	108.210089391754	-0.989256255826035	102.210089391754	104	1	0	0	16	0	1.04979939991608	0.0352513000834733	14.0362434679265	0
65	10031	31	1	65	107.962741551517	-42.9627415515166	106.172830943271	-3.9627415515166	104	0	1	0	16	0	0.957793400157243	0.0614798001479357	198.434948822922	0
135	10031	31	1	135	81.7452514766104	53.2547485233896	-26.2174900749062	22.2547485233896	104	0	2	0	16	0	1.04332860000432	0.0469227000139654	34.5085229876684	0
96	10031	31	1	96	112.337323767638	-16.3373237676381	30.5920722910277	-8.33732376763809	104	0	3	0	16	0	1.24636119999923	0.133207499980927	97.1250163489018	0
74	10031	31	1	74	99.0985993522422	-25.0985993522422	-13.2387244153959	4.9014006477578	104	0	4	0	16	0	2.1865713999141	0.0728682999033481	275.194428907735	0
99	10031	31	1	99	88.1265069864001	10.8734930135999	-10.9720923658421	15.8734930135999	104	0	5	1	16	0	1.03263460006565	0.154207699932158	37.5685920288275	0
121	10031	31	1	121	83.9399282988851	37.0600717011149	-4.18657868751501	20.0600717011149	104	0	6	0	16	0	0.964908900205046	0.303536800201982	29.3577535427913	0
302	10031	31	2	302	278.419472517597	23.5805274824035	-165.520455781289	19.5805274824035	298	1	0	0	16	0	1.64018959994428	0.997246999992058	302.735226272108	1
306	10031	31	2	306	303.159048676669	2.84095132333136	24.7395761590721	-5.15904867666864	298	0	1	1	16	0	1.53988910000771	0.376728100003675	52.4314079711725	0
279	10031	31	2	279	303.098393761832	-24.0983937618324	-0.0606549148362105	-5.09839376183243	298	0	2	0	16	0	1.10791290015914	0.395569900050759	43.1523897340054	0
295	10031	31	2	295	295.794302431686	-0.79430243168596	-7.30409133014643	2.205697568314	298	0	3	1	16	0	1.00369589985348	0.441133299842477	315	0
20	10031	31	2	20	298.581675051701	81.4183249482989	2.78737262001511	87.4183249482989	26	1	0	0	16	0	1.89519679988734	0.0100403998512775	285.744615080662	0
20	10031	31	2	20	295.777143171898	84.222856828102	-2.80453187980306	90.222856828102	26	0	1	0	16	0	1.22010489995591	0.324865399859846	162.645975363739	0
44	10031	31	2	44	20.0484877558032	23.9515122441968	84.2713445839052	5.9515122441968	26	0	2	0	16	0	1.66633090004325	0.0416720998473465	57.2647737278924	0
7	10031	31	2	7	24.4018255383671	-17.4018255383671	4.35333778256387	1.59817446163293	26	0	3	0	16	1	1.70672530005686	0.30587979988195	58.5704343851615	0
31	10031	31	2	31	27.6951703540935	3.30482964590652	3.29334481572641	-1.69517035409348	26	0	4	1	16	1	1.73591169994324	0.753320399904624	68.1985905136482	0
48	10031	31	2	48	34.7061868027158	13.2938131972842	7.01101644862229	-8.70618680271576	26	0	5	1	16	0	1.96644330001436	0.486848299857229	148.570434385161	0
26	10031	31	2	26	49.014175695411	-23.014175695411	14.3079888926953	-23.014175695411	26	0	6	0	16	0	1.15660590003245	0.375929799862206	138.36646066343	0
7	10031	31	2	7	28.8865817669107	-21.8865817669107	-20.1275939285003	-2.8865817669107	26	0	7	0	16	0	1.47341620014049	0.543077000183985	63.434948822922	0
14	10031	31	2	14	5.92974876777572	8.07025123222428	-22.956832999135	20.0702512322243	26	0	8	1	16	0	1.51630050013773	0.522524900035933	352.405356631409	0
15	10031	31	2	15	16.4067721469027	-1.40677214690266	10.4770233791269	9.59322785309735	26	0	9	1	16	0	2.04998629982583	0.0178439000155777	187.125016348902	0
23	10031	31	2	23	19.1954676000529	3.80453239994711	2.78869545315024	6.80453239994711	26	0	10	1	16	0	5.48487569997087	0.0501011000014842	45	0
11	10031	31	2	11	22.9852299605859	-11.9852299605859	3.78976236053296	3.01477003941415	26	0	11	1	16	0	1.03398439986631	0.337617499986663	38.1572265873691	0
28	10031	31	2	28	20.513319068284	7.48668093171602	-2.47191089230188	5.48668093171602	26	0	12	1	16	0	0.946844399906695	0.38382270000875	25.8209919741893	0
